"","date","NDVI_hectareID_1","NDVI_sd_hectareID_1","NDVI_hectareID_2","NDVI_sd_hectareID_2","NDVI_hectareID_3","NDVI_sd_hectareID_3","NDVI_hectareID_4","NDVI_sd_hectareID_4","NDVI_hectareID_5","NDVI_sd_hectareID_5","NDVI_hectareID_6","NDVI_sd_hectareID_6","NDVI_hectareID_7","NDVI_sd_hectareID_7","NDVI_hectareID_8","NDVI_sd_hectareID_8","NDVI_hectareID_9","NDVI_sd_hectareID_9","NDVI_hectareID_10","NDVI_sd_hectareID_10","NDVI_hectareID_11","NDVI_sd_hectareID_11","NDVI_hectareID_12","NDVI_sd_hectareID_12","NDVI_hectareID_13","NDVI_sd_hectareID_13","NDVI_hectareID_14","NDVI_sd_hectareID_14","NDVI_hectareID_15","NDVI_sd_hectareID_15","NDVI_hectareID_16","NDVI_sd_hectareID_16","NDVI_hectareID_17","NDVI_sd_hectareID_17","NDVI_hectareID_18","NDVI_sd_hectareID_18","NDVI_hectareID_19","NDVI_sd_hectareID_19","NDVI_hectareID_20","NDVI_sd_hectareID_20","NDVI_hectareID_21","NDVI_sd_hectareID_21","NDVI_hectareID_22","NDVI_sd_hectareID_22","NDVI_hectareID_23","NDVI_sd_hectareID_23","NDVI_hectareID_24","NDVI_sd_hectareID_24","NDVI_hectareID_25","NDVI_sd_hectareID_25","NDVI_hectareID_26","NDVI_sd_hectareID_26","NDVI_hectareID_27","NDVI_sd_hectareID_27","NDVI_hectareID_28","NDVI_sd_hectareID_28","NDVI_hectareID_29","NDVI_sd_hectareID_29","NDVI_hectareID_30","NDVI_sd_hectareID_30","NDVI_hectareID_31","NDVI_sd_hectareID_31","NDVI_hectareID_32","NDVI_sd_hectareID_32","NDVI_hectareID_33","NDVI_sd_hectareID_33","NDVI_hectareID_34","NDVI_sd_hectareID_34","NDVI_hectareID_35","NDVI_sd_hectareID_35","NDVI_hectareID_36","NDVI_sd_hectareID_36","NDVI_hectareID_37","NDVI_sd_hectareID_37","NDVI_hectareID_38","NDVI_sd_hectareID_38","NDVI_hectareID_39","NDVI_sd_hectareID_39","NDVI_hectareID_40","NDVI_sd_hectareID_40","NDVI_hectareID_41","NDVI_sd_hectareID_41","NDVI_hectareID_42","NDVI_sd_hectareID_42","NDVI_hectareID_43","NDVI_sd_hectareID_43","NDVI_hectareID_44","NDVI_sd_hectareID_44","NDVI_hectareID_45","NDVI_sd_hectareID_45","NDVI_hectareID_46","NDVI_sd_hectareID_46","NDVI_hectareID_47","NDVI_sd_hectareID_47","NDVI_hectareID_48","NDVI_sd_hectareID_48","NDVI_hectareID_49","NDVI_sd_hectareID_49","NDVI_hectareID_50","NDVI_sd_hectareID_50","NDVI_hectareID_51","NDVI_sd_hectareID_51","NDVI_hectareID_52","NDVI_sd_hectareID_52","NDVI_hectareID_53","NDVI_sd_hectareID_53","NDVI_hectareID_54","NDVI_sd_hectareID_54","NDVI_hectareID_55","NDVI_sd_hectareID_55","NDVI_hectareID_56","NDVI_sd_hectareID_56","NDVI_hectareID_57","NDVI_sd_hectareID_57","NDVI_hectareID_58","NDVI_sd_hectareID_58","NDVI_hectareID_59","NDVI_sd_hectareID_59","NDVI_hectareID_60","NDVI_sd_hectareID_60","NDVI_hectareID_61","NDVI_sd_hectareID_61","NDVI_hectareID_62","NDVI_sd_hectareID_62","NDVI_hectareID_63","NDVI_sd_hectareID_63","NDVI_hectareID_64","NDVI_sd_hectareID_64","NDVI_hectareID_65","NDVI_sd_hectareID_65","NDVI_hectareID_66","NDVI_sd_hectareID_66","NDVI_hectareID_67","NDVI_sd_hectareID_67","NDVI_hectareID_68","NDVI_sd_hectareID_68","NDVI_hectareID_69","NDVI_sd_hectareID_69","NDVI_hectareID_70","NDVI_sd_hectareID_70","NDVI_hectareID_71","NDVI_sd_hectareID_71","NDVI_hectareID_72","NDVI_sd_hectareID_72","NDVI_hectareID_73","NDVI_sd_hectareID_73","NDVI_hectareID_74","NDVI_sd_hectareID_74","NDVI_hectareID_75","NDVI_sd_hectareID_75","NDVI_hectareID_76","NDVI_sd_hectareID_76","NDVI_hectareID_77","NDVI_sd_hectareID_77","NDVI_hectareID_78","NDVI_sd_hectareID_78","NDVI_hectareID_79","NDVI_sd_hectareID_79","NDVI_hectareID_80","NDVI_sd_hectareID_80","NDVI_hectareID_81","NDVI_sd_hectareID_81","NDVI_hectareID_82","NDVI_sd_hectareID_82","NDVI_hectareID_83","NDVI_sd_hectareID_83","NDVI_hectareID_84","NDVI_sd_hectareID_84","NDVI_hectareID_85","NDVI_sd_hectareID_85","NDVI_hectareID_86","NDVI_sd_hectareID_86","NDVI_hectareID_87","NDVI_sd_hectareID_87","NDVI_hectareID_88","NDVI_sd_hectareID_88","NDVI_hectareID_89","NDVI_sd_hectareID_89","NDVI_hectareID_90","NDVI_sd_hectareID_90","NDVI_hectareID_91","NDVI_sd_hectareID_91","NDVI_hectareID_92","NDVI_sd_hectareID_92","NDVI_hectareID_93","NDVI_sd_hectareID_93","NDVI_hectareID_94","NDVI_sd_hectareID_94","NDVI_hectareID_95","NDVI_sd_hectareID_95","NDVI_hectareID_96","NDVI_sd_hectareID_96","NDVI_hectareID_97","NDVI_sd_hectareID_97","NDVI_hectareID_98","NDVI_sd_hectareID_98","NDVI_hectareID_99","NDVI_sd_hectareID_99","NDVI_hectareID_100","NDVI_sd_hectareID_100","NDVI_hectareID_101","NDVI_sd_hectareID_101","NDVI_hectareID_102","NDVI_sd_hectareID_102","NDVI_hectareID_103","NDVI_sd_hectareID_103","NDVI_hectareID_104","NDVI_sd_hectareID_104","NDVI_hectareID_105","NDVI_sd_hectareID_105","NDVI_hectareID_106","NDVI_sd_hectareID_106","NDVI_hectareID_107","NDVI_sd_hectareID_107","NDVI_hectareID_108","NDVI_sd_hectareID_108","NDVI_hectareID_109","NDVI_sd_hectareID_109","NDVI_hectareID_110","NDVI_sd_hectareID_110","NDVI_hectareID_111","NDVI_sd_hectareID_111","NDVI_hectareID_112","NDVI_sd_hectareID_112","NDVI_hectareID_113","NDVI_sd_hectareID_113","NDVI_hectareID_114","NDVI_sd_hectareID_114","NDVI_hectareID_115","NDVI_sd_hectareID_115","NDVI_hectareID_116","NDVI_sd_hectareID_116","NDVI_hectareID_117","NDVI_sd_hectareID_117","NDVI_hectareID_118","NDVI_sd_hectareID_118","NDVI_hectareID_119","NDVI_sd_hectareID_119","NDVI_hectareID_120","NDVI_sd_hectareID_120","NDVI_hectareID_121","NDVI_sd_hectareID_121","NDVI_hectareID_122","NDVI_sd_hectareID_122","NDVI_hectareID_123","NDVI_sd_hectareID_123","NDVI_hectareID_124","NDVI_sd_hectareID_124","NDVI_hectareID_125","NDVI_sd_hectareID_125","NDVI_hectareID_126","NDVI_sd_hectareID_126","NDVI_hectareID_127","NDVI_sd_hectareID_127","NDVI_hectareID_128","NDVI_sd_hectareID_128","NDVI_hectareID_129","NDVI_sd_hectareID_129"
"35",2019-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.761536,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75632,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",2019-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.804387,0,NA,NA,NA,NA,NA,NA,0.737258,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.794666,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.751216,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.710777,0,NA,NA,0.774031,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.799935,0,NA,NA,NA,NA,0.575374,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.818081,0,NA,NA,NA,NA,NA,NA,NA,NA,0.785926,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.785933,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.800756,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.722689,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",2019-09-08,NA,NA,NA,NA,NA,NA,NA,NA,0.81655,0,NA,NA,NA,NA,NA,NA,0.830414,0,NA,NA,0.788643,0,0.831793,0,0.814433,0,0.814849,0,NA,NA,NA,NA,NA,NA,0.825051,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.850014,0,NA,NA,NA,NA,NA,NA,0.81159,0,NA,NA,NA,NA,NA,NA,NA,NA,0.721556,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.767047,0,NA,NA,0.833753,0,0.830529,0,NA,NA,NA,NA,0.828049,0,NA,NA,NA,NA,NA,NA,0.826806,0,NA,NA,NA,NA,0.62405,0,0.824149,0,NA,NA,NA,NA,0.829065,0,0.82686,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.677903,0,NA,NA,NA,NA,NA,NA,0.829661,0,NA,NA,NA,NA,0.7862,0,NA,NA,0.818587,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75941,0,0.832123,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.815935,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",2019-09-13,NA,NA,NA,NA,0.717097,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32283,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.827305,0,0.833046,0,NA,NA,0.661427,0,0.69139,0,NA,NA,NA,NA,NA,NA,0.775632,0,NA,NA,NA,NA,0.828016,0,0.73166,0,0.837953,0,0.836186,0,0.842942,0,NA,NA,NA,NA,0.835364,0,0.300152,0,NA,NA,NA,NA,NA,NA,NA,NA,0.835679,0,0.687307,0,0.237951,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.821865,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.789514,0,NA,NA,0.855791,0,NA,NA,NA,NA,0.798272,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.847036,0,NA,NA,NA,NA,0.727689,0,NA,NA,0.530357,0,NA,NA,NA,NA,0.449858,0,0.813541,0,NA,NA,0.85527,0,NA,NA,0.828897,0,NA,NA,NA,NA,0.460967,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.810981,0,NA,NA,NA,NA,0.82664,0,0.829298,0,0.810291,0,0.803436,0,NA,NA,NA,NA,0.841548,0,0.829897,0,0.842358,0,NA,NA,NA,NA,0.848148,0,0.853153,0,0.829698,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.811881,0,NA,NA,0.830916,0,NA,NA,NA,NA,NA,NA,0.828589,0
"39",2019-10-03,NA,NA,NA,NA,NA,NA,0.832735,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.847287,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.838361,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.840949,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.805683,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.831543,0,0.763649,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.841474,0,NA,NA,0.839185,0,NA,NA,NA,NA,NA,NA,NA,NA,0.811066,0,0.798084,0,NA,NA,NA,NA,NA,NA,NA,NA,0.834553,0,0.809704,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.821484,0,NA,NA,NA,NA,0.847087,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.806001,0,NA,NA,NA,NA,NA,NA,0.820587,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8322,0,NA,NA,0.826087,0,NA,NA,NA,NA,0.825359,0,NA,NA,NA,NA,0.843308,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.809781,0,NA,NA,NA,NA,NA,NA
"40",2019-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.795316,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.788601,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.788255,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.699841,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.741717,0,NA,NA,NA,NA,NA,NA,NA,NA,0.785714,0,NA,NA,NA,NA,NA,NA,NA,NA,0.747877,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.745995,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",2019-10-18,NA,NA,NA,NA,NA,NA,NA,NA,0.796306,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.799487,0,0.818411,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.836435,0,NA,NA,0.81326,0,NA,NA,NA,NA,0.808763,0,NA,NA,NA,NA,NA,NA,0.80532,0,NA,NA,0.825456,0,0.744387,0,NA,NA,NA,NA,0.806885,0,NA,NA,NA,NA,NA,NA,0.801301,0,0.712983,0,NA,NA,NA,NA,NA,NA,NA,NA,0.776965,0,NA,NA,0.846616,0,NA,NA,NA,NA,0.779985,0,0.787579,0,NA,NA,NA,NA,NA,NA,0.83432,0,NA,NA,0.837868,0,NA,NA,NA,NA,0.831554,0,NA,NA,NA,NA,0.821174,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.821479,0,NA,NA,0.814901,0,NA,NA,0.830697,0,0.791421,0,0.809988,0,NA,NA,0.819626,0,NA,NA,NA,NA,0.791218,0,NA,NA,NA,NA,NA,NA,0.835749,0,NA,NA,NA,NA,0.805483,0,0.794169,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.817511,0,NA,NA,NA,NA,NA,NA,NA,NA,0.804121,0,0.828231,0,NA,NA,NA,NA,NA,NA,0.787112,0,NA,NA
"42",2019-10-28,NA,NA,0.674378,0,NA,NA,NA,NA,NA,NA,0.824471,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.811231,0,0.753431,0,NA,NA,NA,NA,0.684112,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.828877,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.781381,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833958,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8152,0,NA,NA,NA,NA,NA,NA,0.810016,0,NA,NA,0.804728,0,NA,NA,0.789834,0,NA,NA,NA,NA,NA,NA,0.796307,0,NA,NA,NA,NA,NA,NA,0.771824,0,0.768672,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.791752,0,0.795759,0,NA,NA,0.816822,0,NA,NA,NA,NA,NA,NA,NA,NA,0.829306,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",2019-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.780214,0,NA,NA,NA,NA,NA,NA,NA,NA,0.78941,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.777504,0,NA,NA,0.75197,0,NA,NA,NA,NA,NA,NA,NA,NA,0.801204,0,0.620883,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.762895,0,0.745845,0,NA,NA,0.789327,0,0.711859,0,0.759327,0,NA,NA,NA,NA,NA,NA,0.731114,0,NA,NA,NA,NA,NA,NA,0.803609,0,NA,NA,0.727751,0,NA,NA,0.809272,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.800549,0,0.752735,0,0.782524,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.769231,0,NA,NA,0.727943,0,NA,NA,0.567633,0,NA,NA,NA,NA,0.733118,0,0.767761,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.788779,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.772607,0,NA,NA,NA,NA,0.747899,0,NA,NA,NA,NA,NA,NA,0.729162,0,0.751077,0,NA,NA,NA,NA,0.760864,0,NA,NA,NA,NA,0.737628,0,NA,NA,NA,NA,NA,NA,0.75756,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",2019-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.790206,0,NA,NA,0.782397,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.800766,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.774014,0,NA,NA,NA,NA,NA,NA,0.756965,0,NA,NA,0.748156,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.690449,0,NA,NA,NA,NA,NA,NA,NA,NA,0.747338,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.773992,0,0.752815,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.762879,0,NA,NA,NA,NA,0.743662,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.761798,0,NA,NA,NA,NA,0.781959,0,NA,NA,0.772914,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.762887,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.784469,0
"45",2019-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.816464,0,NA,NA,0.837531,0,NA,NA,0.878403,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.753654,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.704833,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",2019-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.847234,0,NA,NA,0.824592,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.854514,0,NA,NA,NA,NA,NA,NA,NA,NA,0.866411,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.812081,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.849286,0,NA,NA,NA,NA,NA,NA,0.750085,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.543423,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.872865,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.852567,0,NA,NA,NA,NA,NA,NA,NA,NA,0.839656,0,NA,NA,NA,NA,NA,NA,NA,NA,0.850898,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.76937,0,0.86043,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8705,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.846574,0,0.841316,0,NA,NA,NA,NA,NA,NA,0.863372,0,0.864359,0,NA,NA,NA,NA
"47",2019-12-17,0.86462,0,NA,NA,NA,NA,0.889141,0,NA,NA,NA,NA,0.880682,0,NA,NA,NA,NA,NA,NA,0.866937,0,0.849704,0,NA,NA,NA,NA,0.864388,0,NA,NA,NA,NA,NA,NA,0.867257,0,0.886735,0,NA,NA,NA,NA,NA,NA,0.88971,0,0.868184,0,0.874016,0,NA,NA,0.41984,0,0.85969,0,0.866803,0,NA,NA,NA,NA,NA,NA,0.872985,0,0.863877,0,NA,NA,NA,NA,0.865542,0,NA,NA,NA,NA,0.861935,0,NA,NA,0.89084,0,0.783483,0,NA,NA,0.411035,0,0.858951,0,0.879923,0,NA,NA,0.825005,0,NA,NA,NA,NA,NA,NA,0.864786,0,NA,NA,0.847064,0,NA,NA,NA,NA,NA,NA,0.860434,0,0.843504,0,NA,NA,0.875248,0,NA,NA,0.841546,0,NA,NA,0.868958,0,NA,NA,NA,NA,NA,NA,0.873999,0,NA,NA,NA,NA,0.893494,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.802147,0,NA,NA,NA,NA,NA,NA,0.864524,0,NA,NA,0.878074,0,NA,NA,0.873849,0,NA,NA,0.879743,0,NA,NA,0.872821,0,0.87859,0,0.86836,0,NA,NA,0.878133,0,NA,NA,NA,NA,0.871814,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.812896,0,NA,NA,0.87595,0,NA,NA,NA,NA,0.868829,0,NA,NA,0.872983,0,NA,NA,NA,NA,NA,NA,0.875709,0,0.395556,0,NA,NA,0.869219,0,0.860759,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.874035,0,NA,NA
