"","date","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA","NDVI_hectareID_NA","NDVI_sd_hectareID_NA"
"43",2019-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.359795,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",2019-10-16,NA,NA,0.7344,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.748624,0,0.65577,0,NA,NA,0.707298,0,0.815385,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.765278,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.723024,0,NA,NA,0.798771,0,0.703034,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.772825,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.747424,0,NA,NA,NA,NA,0.751912,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6875,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",2019-10-26,NA,NA,NA,NA,NA,NA,NA,NA,0.695964,0,0.608307,0,NA,NA,NA,NA,0.794798,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83776,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.724041,0,NA,NA,0.753989,0,0.487972,0,NA,NA,0.531738,0,0.725076,0,0.450762,0,0.685654,0,NA,NA,NA,NA,NA,NA,0.754636,0,NA,NA,NA,NA,NA,NA,NA,NA,0.729623,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.785576,0,NA,NA,0.691439,0,NA,NA,NA,NA,NA,NA,NA,NA,0.403647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.659993,0,0.625806,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.771025,0,NA,NA,NA,NA,0.690973,0,NA,NA,0.805424,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.714874,0,NA,NA,0.607855,0,NA,NA,NA,NA
"46",2019-11-05,-0.034029,0,0.819544,0,0.728049,0,0.853784,0,0.775856,0,0.799644,0,0.765915,0,0.814218,0,0.827597,0,0.808937,0,0.81724,0,0.407621,0,0.765173,0,0.756679,0,0.840453,0,0.549431,0,0.822737,0,0.760434,0,0.785531,0,0.844607,0,0.811573,0,0.795425,0,0.77046,0,0.820282,0,0.774027,0,0.771151,0,0.783595,0,0.859649,0,0.838418,0,-0.168975,0,0.773533,0,0.838022,0,0.788431,0,0.846658,0,0.826963,0,0.553789,0,0.6845,0,0.839503,0,0.804716,0,0.468222,0,0.776474,0,0.488795,0,0.832992,0,0.768497,0,0.808968,0,0.768284,0,0.818514,0,0.620785,0,0.743396,0,0.795878,0,0.835518,0,0.795815,0,-0.251208,0,0.752151,0,0.83031,0,0.804022,0,0.821384,0,0.835649,0,0.777426,0,0.742179,0,0.775045,0,0.794204,0,0.782287,0,0.827478,0,0.7884,0,0.821216,0,0.740027,0,0.684405,0,0.835791,0,0.851183,0,0.524508,0,0.828771,0,0.043919,0,0.802578,0,0.740952,0,0.781524,0,0.800496,0,0.772652,0,0.746319,0,0.804544,0,0.800449,0,0.832907,0,0.752671,0,0.799679,0,0.82443,0,0.113164,0,0.594187,0,0.82723,0,0.765169,0,0.842881,0,0.76248,0,0.71648,0,0.848502,0,0.831866,0,0.820942,0,0.808675,0,0.7982,0,0.752678,0,0.857464,0,0.777741,0,0.733909,0,0.808084,0
"47",2019-11-10,-0.040293,0,0.814617,0,0.746835,0,0.849396,0,0.831479,0,0.778868,0,0.823759,0,0.800047,0,0.821881,0,0.814023,0,0.824047,0,0.32702,0,0.794998,0,0.735297,0,0.836623,0,0.545162,0,0.818452,0,0.775381,0,0.784724,0,0.833871,0,0.804865,0,0.801949,0,0.778426,0,0.81391,0,0.801105,0,0.790915,0,0.800945,0,0.845142,0,0.839467,0,-0.087558,0,0.802462,0,0.836198,0,0.79018,0,0.833699,0,0.832645,0,0.587285,0,0.667304,0,0.821637,0,0.805248,0,0.338447,0,0.775316,0,0.457771,0,0.80354,0,0.740956,0,0.826385,0,0.722161,0,0.81983,0,0.581885,0,0.713831,0,0.814391,0,0.833798,0,0.791027,0,-0.1584,0,0.737326,0,0.844121,0,0.788865,0,0.821396,0,0.837521,0,0.793754,0,0.817434,0,0.790986,0,0.796021,0,0.783424,0,0.835403,0,0.796673,0,0.831719,0,0.789933,0,0.667317,0,0.837266,0,0.851409,0,0.466466,0,0.81778,0,-0.010078,0,0.823396,0,0.706875,0,0.755556,0,0.812408,0,0.789603,0,0.736439,0,0.793984,0,0.818768,0,0.843043,0,0.724003,0,0.786289,0,0.843849,0,0.133745,0,0.559072,0,0.833628,0,0.745695,0,0.829355,0,0.782742,0,0.705115,0,0.841655,0,0.828824,0,0.823478,0,0.787413,0,0.796487,0,0.748027,0,0.856457,0,0.789143,0,0.693009,0,0.804118,0
"48",2019-11-25,NA,NA,-0.048827,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.022927,0,NA,NA,NA,NA,-0.016969,0,NA,NA,-0.016766,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.046419,0,NA,NA,NA,NA,-0.039683,0,-0.055302,0,-0.019095,0,NA,NA,-0.024637,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.025019,0,NA,NA,NA,NA,NA,NA,-0.033994,0,-0.032952,0,NA,NA,-0.052404,0,NA,NA,-0.00591,0,NA,NA,NA,NA,NA,NA,-0.034545,0,-0.031203,0,NA,NA,-0.019725,0,NA,NA,-0.026743,0,NA,NA,NA,NA,-0.049431,0,NA,NA,NA,NA,NA,NA,-0.049285,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.015291,0,NA,NA,NA,NA,-0.025171,0,NA,NA,NA,NA,-0.000524,0,NA,NA,-0.051247,0,NA,NA
"49",2019-12-15,-0.083045,0,NA,NA,0.863197,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883756,0,NA,NA,NA,NA,NA,NA,0.864,0,0.890316,0,0.831537,0,NA,NA,NA,NA,NA,NA,0.878635,0,0.870774,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.885845,0,NA,NA,NA,NA,0.877531,0,NA,NA,0.749353,0,NA,NA,0.883528,0,NA,NA,NA,NA,0.581152,0,NA,NA,NA,NA,0.875744,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.898558,0,0.887581,0,NA,NA,NA,NA,0.888355,0,0.874729,0,NA,NA,NA,NA,NA,NA,0.871045,0,0.872088,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.837861,0,NA,NA,NA,NA,NA,NA,NA,NA,0.888181,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.773324,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.90554,0,0.831325,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.890831,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",2019-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.674096,0,NA,NA,NA,NA,0.845535,0,NA,NA,NA,NA,0.574872,0,NA,NA,NA,NA,0.85571,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86654,0,NA,NA,NA,NA,0.856184,0,0.830566,0,0.878647,0,NA,NA,NA,NA,0.744219,0,NA,NA,0.829683,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.876118,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.865157,0,0.67002,0,NA,NA,0.862705,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.858708,0,NA,NA,NA,NA,-0.008696,0,0.864277,0,NA,NA,0.844953,0,0.864623,0,0.844212,0,NA,NA,NA,NA,NA,NA,NA,NA,0.848023,0,0.877361,0,NA,NA,0.155894,0,0.712429,0,0.865245,0,NA,NA,0.838009,0,0.845992,0,0.820172,0,NA,NA,0.860526,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833666,0,NA,NA,NA,NA
"51",2019-12-30,NA,NA,0.890684,0,NA,NA,0.889452,0,0.89714,0,NA,NA,NA,NA,NA,NA,0.895652,0,NA,NA,NA,NA,NA,NA,0.885666,0,NA,NA,NA,NA,NA,NA,0.88232,0,0.87803,0,NA,NA,NA,NA,0.840471,0,NA,NA,NA,NA,NA,NA,0.894764,0,0.880858,0,0.892317,0,NA,NA,NA,NA,NA,NA,0.889158,0,NA,NA,0.894889,0,NA,NA,0.890828,0,0.630831,0,0.787683,0,0.904573,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.881296,0,0.890586,0,NA,NA,NA,NA,NA,NA,0.857078,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.897358,0,0.892943,0,0.892501,0,0.884349,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.803075,0,NA,NA,NA,NA,NA,NA,0.909637,0,NA,NA,NA,NA,NA,NA,NA,NA,0.887359,0,NA,NA,0.895165,0,0.901608,0,NA,NA,NA,NA,NA,NA,NA,NA,0.909046,0,0.045902,0,NA,NA,NA,NA,NA,NA,NA,NA,0.892201,0,0.866451,0,0.899736,0,0.878707,0,NA,NA,NA,NA,NA,NA,0.884674,0,NA,NA,NA,NA,NA,NA,0.894209,0
"52",2020-01-09,NA,NA,0.900497,0,NA,NA,0.885857,0,NA,NA,NA,NA,NA,NA,NA,NA,0.861984,0,0.884885,0,0.864784,0,NA,NA,0.873212,0,NA,NA,0.895683,0,NA,NA,0.870588,0,NA,NA,NA,NA,0.858226,0,NA,NA,NA,NA,NA,NA,NA,NA,0.861624,0,0.824479,0,0.860892,0,NA,NA,NA,NA,NA,NA,0.865042,0,NA,NA,0.884557,0,NA,NA,0.880674,0,0.571701,0,NA,NA,0.436746,0,0.890999,0,0.555309,0,NA,NA,NA,NA,NA,NA,0.860874,0,NA,NA,NA,NA,0.744094,0,NA,NA,0.868228,0,NA,NA,0.893341,0,NA,NA,NA,NA,NA,NA,0.786767,0,0.873647,0,NA,NA,0.867344,0,0.811518,0,NA,NA,0.856031,0,NA,NA,NA,NA,NA,NA,0.88838,0,0.829774,0,NA,NA,0.733925,0,NA,NA,0.73509,0,0.737593,0,0.893916,0,0.082251,0,0.877698,0,0.81923,0,0.877193,0,0.880262,0,NA,NA,0.86118,0,0.88971,0,NA,NA,0.873842,0,0.867173,0,0.884503,0,NA,NA,0.063529,0,0.716285,0,0.898933,0,NA,NA,NA,NA,0.818979,0,0.838408,0,0.380525,0,0.870647,0,NA,NA,NA,NA,0.884565,0,NA,NA,NA,NA,0.779431,0,0.867909,0,0.710631,0
"53",2020-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.805865,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.614391,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",2020-01-29,NA,NA,NA,NA,0.884084,0,0.840761,0,0.892264,0,NA,NA,0.885972,0,NA,NA,NA,NA,0.894543,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.822264,0,NA,NA,NA,NA,0.611451,0,0.827684,0,NA,NA,NA,NA,0.882353,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.865049,0,NA,NA,0.877463,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.908497,0,NA,NA,0.888626,0,NA,NA,NA,NA,0.540707,0,NA,NA,0.639189,0,NA,NA,NA,NA,0.79178,0,0.863882,0,0.744906,0,0.895866,0,NA,NA,0.893858,0,NA,NA,0.355803,0,NA,NA,NA,NA,NA,NA,NA,NA,0.88587,0,NA,NA,0.880056,0,NA,NA,0.811254,0,0.858189,0,0.882484,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.808871,0,NA,NA,NA,NA,0.876537,0,NA,NA,NA,NA,0.888817,0,0.869414,0,NA,NA,0.9003,0,0.897258,0,0.8944,0,NA,NA,0.729436,0,0.932712,0,NA,NA,NA,NA,0.899946,0,NA,NA,NA,NA,0.877516,0,NA,NA,NA,NA,0.885141,0,NA,NA,NA,NA,NA,NA,NA,NA,0.89752,0
"55",2020-02-03,NA,NA,0.872316,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.868018,0,NA,NA,NA,NA,0.568356,0,NA,NA,NA,NA,NA,NA,0.647313,0,0.854127,0,NA,NA,NA,NA,NA,NA,NA,NA,0.871623,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.892429,0,NA,NA,NA,NA,NA,NA,0.805961,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.879908,0,NA,NA,NA,NA,0.884944,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.893087,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.727231,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87754,0,NA,NA,NA,NA,NA,NA,0.886746,0,0.881842,0,0.884357,0,0.799477,0,NA,NA,NA,NA,0.64747,0,0.910455,0,NA,NA,NA,NA,0.882832,0,0.83534,0,NA,NA,0.864988,0,NA,NA,NA,NA,0.773252,0,0.861497,0,NA,NA,NA,NA,NA,NA,NA,NA
"56",2020-02-08,NA,NA,0.877807,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.680875,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.582258,0,NA,NA,NA,NA,NA,NA,0.808459,0,NA,NA,NA,NA,NA,NA,0.86383,0,NA,NA,NA,NA,NA,NA,NA,NA,0.76431,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.847784,0,0.509969,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87572,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.153863,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.875444,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.885178,0,NA,NA,NA,NA,NA,NA
"57",2020-03-09,NA,NA,NA,NA,0.547633,0,NA,NA,NA,NA,NA,NA,NA,NA,0.804904,0,NA,NA,NA,NA,NA,NA,0.670908,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.851609,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.750728,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.207373,0,NA,NA,NA,NA,0.86611,0,NA,NA,0.718332,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.118712,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",2020-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.878879,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
