"","date","VHVV_ratio_hectareID_12","VHVV_ratio_sd_hectareID_12","VHVV_ratio_hectareID_02","VHVV_ratio_sd_hectareID_02","VHVV_ratio_hectareID_06","VHVV_ratio_sd_hectareID_06","VHVV_ratio_hectareID_11","VHVV_ratio_sd_hectareID_11","VHVV_ratio_hectareID_63","VHVV_ratio_sd_hectareID_63","VHVV_ratio_hectareID_62","VHVV_ratio_sd_hectareID_62","VHVV_ratio_hectareID_61","VHVV_ratio_sd_hectareID_61","VHVV_ratio_hectareID_26","VHVV_ratio_sd_hectareID_26","VHVV_ratio_hectareID_25","VHVV_ratio_sd_hectareID_25","VHVV_ratio_hectareID_24","VHVV_ratio_sd_hectareID_24","VHVV_ratio_hectareID_23","VHVV_ratio_sd_hectareID_23","VHVV_ratio_hectareID_21","VHVV_ratio_sd_hectareID_21","VHVV_ratio_hectareID_22","VHVV_ratio_sd_hectareID_22","VHVV_ratio_hectareID_20","VHVV_ratio_sd_hectareID_20","VHVV_ratio_hectareID_64","VHVV_ratio_sd_hectareID_64","VHVV_ratio_hectareID_34","VHVV_ratio_sd_hectareID_34","VHVV_ratio_hectareID_33","VHVV_ratio_sd_hectareID_33","VHVV_ratio_hectareID_32","VHVV_ratio_sd_hectareID_32","VHVV_ratio_hectareID_31","VHVV_ratio_sd_hectareID_31","VHVV_ratio_hectareID_30","VHVV_ratio_sd_hectareID_30","VHVV_ratio_hectareID_29","VHVV_ratio_sd_hectareID_29","VHVV_ratio_hectareID_28","VHVV_ratio_sd_hectareID_28","VHVV_ratio_hectareID_42","VHVV_ratio_sd_hectareID_42","VHVV_ratio_hectareID_41","VHVV_ratio_sd_hectareID_41","VHVV_ratio_hectareID_39","VHVV_ratio_sd_hectareID_39","VHVV_ratio_hectareID_38","VHVV_ratio_sd_hectareID_38","VHVV_ratio_hectareID_37","VHVV_ratio_sd_hectareID_37","VHVV_ratio_hectareID_35","VHVV_ratio_sd_hectareID_35","VHVV_ratio_hectareID_50","VHVV_ratio_sd_hectareID_50","VHVV_ratio_hectareID_48","VHVV_ratio_sd_hectareID_48","VHVV_ratio_hectareID_47","VHVV_ratio_sd_hectareID_47","VHVV_ratio_hectareID_46","VHVV_ratio_sd_hectareID_46","VHVV_ratio_hectareID_45","VHVV_ratio_sd_hectareID_45","VHVV_ratio_hectareID_44","VHVV_ratio_sd_hectareID_44","VHVV_ratio_hectareID_43","VHVV_ratio_sd_hectareID_43","VHVV_ratio_hectareID_58","VHVV_ratio_sd_hectareID_58","VHVV_ratio_hectareID_57","VHVV_ratio_sd_hectareID_57","VHVV_ratio_hectareID_56","VHVV_ratio_sd_hectareID_56","VHVV_ratio_hectareID_55","VHVV_ratio_sd_hectareID_55","VHVV_ratio_hectareID_54","VHVV_ratio_sd_hectareID_54","VHVV_ratio_hectareID_52","VHVV_ratio_sd_hectareID_52","VHVV_ratio_hectareID_51","VHVV_ratio_sd_hectareID_51","VHVV_ratio_hectareID_59","VHVV_ratio_sd_hectareID_59","VHVV_ratio_hectareID_49","VHVV_ratio_sd_hectareID_49","VHVV_ratio_hectareID_53","VHVV_ratio_sd_hectareID_53"
"53",2017-10-19,0.291507,0.056886,0.22625,0.061233,0.292104,0.078297,0.178128,0.073044,0.227415,0.050295,0.354513,0.161824,0.250919,0.0517,0.284666,0.084573,0.24481,0.056584,0.280306,0.054467,0.355165,0.142575,0.287666,0.103192,0.277922,0.080334,0.295737,0.071071,0.27556,0.072621,0.26015,0.073709,0.272723,0.066075,0.231193,0.056895,0.270424,0.062225,0.213521,0.09856,0.291962,0.07243,0.284528,0.089047,0.264701,0.088544,0.308983,0.054955,0.242968,0.091696,0.298543,0.099098,0.295946,0.069555,0.282338,0.08785,0.289081,0.084627,0.252353,0.055567,0.264144,0.138404,0.311635,0.061123,0.26885,0.070106,0.306452,0.076987,0.229757,0.062625,0.293532,0.063415,0.241396,0.109777,0.20777,0.052948,0.248388,0.080572,0.318468,0.07708,0.262997,0.073122,0.328153,0.067682,0.351843,0.101442,0.174363,0.050884,0.252972,0.066385
"54",2017-10-31,0.32942,0.091293,0.22225,0.063285,0.240662,0.078336,0.250668,0.048901,0.25016,0.061851,0.240343,0.119002,0.287589,0.094149,0.266589,0.1056,0.309388,0.083006,0.391967,0.08863,0.296344,0.072243,0.276206,0.070636,0.334528,0.114266,0.317662,0.08326,0.330561,0.100615,0.329312,0.068697,0.281764,0.091109,0.260811,0.074237,0.313433,0.083511,0.250681,0.113784,0.260772,0.091447,0.294898,0.102614,0.299771,0.096652,0.240967,0.077089,0.246208,0.114156,0.297088,0.104658,0.283427,0.084068,0.337021,0.163629,0.232482,0.102741,0.292319,0.047899,0.302781,0.16759,0.247063,0.04889,0.230643,0.084883,0.293254,0.074316,0.308755,0.079811,0.288167,0.079403,0.358787,0.175229,0.252657,0.05481,0.22616,0.083868,0.349932,0.116703,0.293046,0.092208,0.282482,0.077425,0.307781,0.092162,0.246504,0.067966,0.280103,0.101195
"55",2017-11-12,0.276484,0.078933,0.239498,0.056154,0.276947,0.073883,0.254984,0.073223,0.337319,0.072598,0.283574,0.139699,0.345207,0.103644,0.362685,0.093828,0.307472,0.078884,0.313115,0.078521,0.379919,0.103945,0.341116,0.096592,0.278371,0.096909,0.319749,0.099107,0.294367,0.070701,0.336527,0.063311,0.289973,0.082355,0.320751,0.11104,0.292399,0.132774,0.186518,0.107957,0.30761,0.084488,0.315505,0.119247,0.259508,0.065823,0.310006,0.063126,0.242777,0.078317,0.351528,0.113812,0.307332,0.098643,0.330743,0.122241,0.309344,0.089845,0.303877,0.077454,0.211614,0.127184,0.327494,0.067459,0.254357,0.063104,0.228937,0.063272,0.283746,0.054076,0.354401,0.086208,0.23759,0.099684,0.244779,0.075521,0.311808,0.137478,0.274054,0.077261,0.284282,0.111977,0.374216,0.146664,0.315764,0.111164,0.251404,0.05946,0.334052,0.109998
"56",2017-11-24,0.32828,0.084025,0.254701,0.077479,0.262511,0.066945,0.24803,0.101154,0.204414,0.056422,0.216271,0.100071,0.271953,0.087279,0.271849,0.159401,0.253531,0.074348,0.256407,0.052019,0.289793,0.061922,0.24772,0.077784,0.19873,0.077992,0.272382,0.067042,0.19883,0.045022,0.28028,0.059649,0.254707,0.081652,0.268205,0.113368,0.305922,0.062328,0.180467,0.092667,0.314678,0.104826,0.247054,0.082043,0.268618,0.075977,0.200211,0.04987,0.276914,0.074938,0.376236,0.132893,0.256944,0.094814,0.306669,0.144367,0.370159,0.079187,0.312517,0.06825,0.330532,0.135646,0.288541,0.051367,0.274641,0.062358,0.335144,0.085913,0.223374,0.082928,0.228922,0.06101,0.252002,0.100057,0.212386,0.058336,0.337856,0.12862,0.281935,0.091355,0.346389,0.103165,0.264471,0.078933,0.331146,0.126588,0.305479,0.085549,0.301552,0.114453
"57",2017-12-06,0.291083,0.122494,0.253867,0.107569,0.239341,0.0748,0.227403,0.067247,0.262958,0.090852,0.177175,0.138749,0.364996,0.116011,0.302897,0.122513,0.249773,0.072308,0.284804,0.076401,0.339324,0.079095,0.270173,0.065857,0.251496,0.084828,0.236275,0.092479,0.230668,0.078067,0.269355,0.051714,0.304821,0.086571,0.305396,0.113868,0.240579,0.054161,0.182915,0.045475,0.245312,0.059142,0.290543,0.107019,0.288512,0.072908,0.216034,0.047362,0.270416,0.052523,0.305942,0.077859,0.317396,0.078599,0.377576,0.149307,0.389557,0.084944,0.270395,0.051931,0.314278,0.141532,0.260606,0.064355,0.274792,0.072893,0.28684,0.064805,0.235685,0.07201,0.213738,0.042567,0.228018,0.109686,0.282242,0.06948,0.254749,0.06547,0.234049,0.099632,0.316053,0.16596,0.260071,0.105118,0.274468,0.091399,0.29925,0.124178,0.313728,0.122456
"58",2017-12-18,0.229462,0.070414,0.232495,0.062388,0.233991,0.075283,0.275073,0.076459,0.244434,0.061019,0.262626,0.160538,0.297608,0.079931,0.278918,0.07515,0.258628,0.071765,0.311397,0.054312,0.279102,0.079374,0.241402,0.073034,0.291627,0.077213,0.253013,0.091861,0.213346,0.047517,0.248394,0.066131,0.276016,0.078232,0.249078,0.076343,0.297908,0.077326,0.200734,0.096858,0.262679,0.076539,0.240535,0.114955,0.252452,0.07607,0.210655,0.049013,0.216668,0.097649,0.315119,0.071162,0.237916,0.057522,0.327899,0.130279,0.27838,0.082987,0.288297,0.091676,0.278141,0.150698,0.268151,0.05239,0.231981,0.049212,0.254347,0.055113,0.246696,0.087146,0.26497,0.068988,0.219858,0.079102,0.269127,0.056805,0.292363,0.062916,0.2894,0.100449,0.328221,0.099924,0.229526,0.096557,0.284729,0.075577,0.233885,0.059153,0.286866,0.102416
"59",2017-12-30,0.22001,0.067348,0.236784,0.059775,0.245502,0.082483,0.252222,0.062857,0.292418,0.067718,0.188182,0.080949,0.237919,0.08175,0.234989,0.078556,0.296149,0.082605,0.268754,0.088011,0.287827,0.091178,0.240178,0.067476,0.196622,0.072141,0.256061,0.066283,0.241571,0.063005,0.247228,0.069763,0.246825,0.07477,0.229223,0.076423,0.242873,0.059813,0.212897,0.09792,0.235879,0.06091,0.319819,0.137281,0.225893,0.055939,0.263983,0.05884,0.252654,0.055556,0.256811,0.075535,0.213187,0.043952,0.281434,0.131246,0.291215,0.075215,0.287353,0.071593,0.297772,0.112267,0.244848,0.054233,0.305507,0.067772,0.212474,0.049741,0.249962,0.070278,0.214257,0.044117,0.206439,0.088106,0.192897,0.058154,0.273521,0.086784,0.257046,0.079434,0.331638,0.091249,0.16962,0.077188,0.24896,0.078565,0.307294,0.118093,0.256476,0.115569
"60",2018-01-11,0.26538,0.071018,0.245787,0.052259,0.274691,0.08399,0.227705,0.062328,0.238657,0.057545,0.208956,0.106245,0.219291,0.082468,0.28141,0.101059,0.261336,0.058166,0.235405,0.038052,0.28417,0.06012,0.20637,0.063414,0.235634,0.086818,0.300033,0.090806,0.237514,0.059437,0.209287,0.057215,0.254463,0.066104,0.223277,0.067646,0.290618,0.078844,0.245504,0.218746,0.262626,0.067708,0.260839,0.076029,0.282943,0.076096,0.245739,0.063277,0.229337,0.055923,0.299843,0.074797,0.231613,0.053027,0.262497,0.073798,0.288115,0.059676,0.297753,0.08615,0.364968,0.124218,0.266924,0.059251,0.234577,0.058455,0.198203,0.033732,0.27264,0.072003,0.21654,0.044237,0.228141,0.104077,0.278883,0.086767,0.341955,0.132803,0.235508,0.085855,0.303374,0.075465,0.212231,0.074319,0.314203,0.100759,0.202402,0.086631,0.34843,0.123472
"61",2018-01-23,0.272297,0.079044,0.248156,0.074854,0.286452,0.078268,0.253414,0.072852,0.19714,0.074422,0.279049,0.11704,0.237097,0.077387,0.249245,0.079509,0.287957,0.063739,0.283902,0.081715,0.270228,0.071909,0.259943,0.078607,0.198098,0.097473,0.328364,0.099674,0.223379,0.077536,0.323201,0.110334,0.290335,0.058525,0.223998,0.093211,0.276179,0.066065,0.178841,0.117976,0.221222,0.044703,0.300043,0.099829,0.232387,0.048901,0.254387,0.081811,0.250776,0.077087,0.244864,0.092635,0.256031,0.054172,0.305348,0.111201,0.269438,0.071787,0.290965,0.080764,0.341944,0.154721,0.318769,0.056025,0.231454,0.06636,0.221351,0.054025,0.258784,0.067266,0.219635,0.037544,0.235768,0.121155,0.231959,0.070222,0.317899,0.092188,0.328722,0.124838,0.243935,0.097361,0.193757,0.080247,0.297373,0.087356,0.262733,0.140832,0.278195,0.090641
"62",2018-02-04,0.266498,0.062614,0.268567,0.084187,0.286016,0.069688,0.260212,0.079745,0.312797,0.068446,0.272683,0.109126,0.241273,0.064539,0.197597,0.076864,0.279088,0.066633,0.277497,0.105668,0.332473,0.071531,0.270761,0.061671,0.28413,0.09278,0.338927,0.085582,0.252918,0.084799,0.312221,0.091007,0.296431,0.089201,0.278448,0.090717,0.261738,0.053172,0.235976,0.096628,0.321882,0.090181,0.266513,0.092296,0.227957,0.067148,0.305639,0.086569,0.268786,0.092319,0.306073,0.088223,0.238817,0.054427,0.287518,0.113101,0.302403,0.085491,0.299895,0.06781,0.439205,0.25973,0.284448,0.069515,0.262502,0.072807,0.243157,0.053099,0.235537,0.074371,0.261167,0.050243,0.33372,0.175286,0.259652,0.060826,0.344154,0.120833,0.258555,0.088156,0.32261,0.099539,0.278396,0.098171,0.307781,0.102151,0.27038,0.08501,0.346609,0.143042
"63",2018-02-16,0.253384,0.066487,0.229295,0.063261,0.26058,0.065653,0.286563,0.059214,0.27822,0.068942,0.222658,0.10364,0.197764,0.056515,0.223772,0.094441,0.274009,0.064909,0.263487,0.127517,0.27348,0.078193,0.260849,0.060146,0.22024,0.05498,0.264556,0.071888,0.260872,0.067816,0.242171,0.073833,0.262773,0.062522,0.256366,0.064702,0.225896,0.061793,0.174976,0.062788,0.26969,0.084951,0.254915,0.082205,0.223434,0.100515,0.262784,0.057821,0.235237,0.054302,0.229949,0.063539,0.238044,0.053742,0.236176,0.088632,0.240529,0.065993,0.264796,0.057666,0.388492,0.12928,0.269057,0.0564,0.256682,0.057882,0.245122,0.069808,0.270237,0.097574,0.264841,0.063174,0.219196,0.075602,0.254206,0.058226,0.329041,0.075788,0.275586,0.138412,0.270122,0.066811,0.22924,0.088237,0.290946,0.072355,0.241197,0.069069,0.26074,0.113751
"64",2018-02-28,0.229379,0.057564,0.197789,0.083498,0.296111,0.125679,0.246913,0.064251,0.251056,0.06685,0.245633,0.066439,0.265137,0.054285,0.283933,0.080531,0.329083,0.109589,0.22565,0.055875,0.29207,0.057082,0.272867,0.052838,0.230317,0.078626,0.274576,0.105639,0.295528,0.073727,0.226025,0.056608,0.264521,0.064525,0.304989,0.092048,0.282027,0.080256,0.182382,0.078966,0.313819,0.066072,0.228087,0.113045,0.266193,0.125516,0.266449,0.063254,0.247631,0.073892,0.243632,0.067313,0.241315,0.062525,0.268864,0.08814,0.239533,0.049601,0.26321,0.07205,0.272215,0.113169,0.248617,0.072462,0.218143,0.053547,0.267024,0.077625,0.21591,0.076075,0.291455,0.074227,0.251088,0.100053,0.257153,0.062201,0.310203,0.144845,0.188047,0.065299,0.242201,0.060428,0.259911,0.067727,0.272094,0.077015,0.254813,0.064398,0.272244,0.14455
"65",2018-03-12,0.287945,0.057583,0.304805,0.083847,0.227416,0.057927,0.250479,0.069939,0.331411,0.077174,0.233852,0.08258,0.221911,0.046772,0.280984,0.083494,0.295491,0.089579,0.186111,0.071324,0.268852,0.096447,0.251271,0.059998,0.261071,0.084935,0.208487,0.070101,0.271969,0.066665,0.278507,0.071087,0.257481,0.079553,0.235473,0.073099,0.221962,0.06769,0.263133,0.105026,0.248288,0.05584,0.190439,0.057481,0.305892,0.105373,0.249009,0.05548,0.259087,0.06589,0.254572,0.090178,0.252798,0.071447,0.239808,0.090494,0.301851,0.086036,0.241171,0.062404,0.363312,0.128156,0.267198,0.057422,0.210293,0.056854,0.248446,0.101451,0.26809,0.067269,0.301489,0.09529,0.258567,0.08712,0.286785,0.082447,0.216953,0.086648,0.194995,0.059929,0.262917,0.069189,0.213533,0.041275,0.350518,0.103438,0.293299,0.08085,0.283022,0.100522
"66",2018-03-24,0.307591,0.085498,0.267003,0.065032,0.278838,0.089768,0.275229,0.071427,0.254988,0.067791,0.240524,0.071737,0.265569,0.068207,0.227176,0.088639,0.264854,0.118205,0.229308,0.085831,0.278266,0.051577,0.256766,0.126107,0.240971,0.051062,0.229642,0.065584,0.268324,0.063293,0.237214,0.101015,0.221959,0.065952,0.295954,0.072314,0.255418,0.08112,0.198186,0.211433,0.25136,0.052344,0.224106,0.14072,0.272587,0.085528,0.252749,0.06668,0.265575,0.061295,0.259081,0.070974,0.252593,0.074256,0.233503,0.099936,0.245911,0.045207,0.303415,0.114087,0.24962,0.084839,0.250674,0.061934,0.228813,0.078212,0.244546,0.056301,0.227119,0.078876,0.225388,0.055711,0.219486,0.10035,0.240167,0.059901,0.262041,0.054109,0.200317,0.077665,0.23313,0.066364,0.22728,0.112128,0.293171,0.087416,0.290487,0.083157,0.243352,0.115949
"67",2018-04-05,0.266549,0.08345,0.267032,0.067555,0.215624,0.074623,0.20356,0.042537,0.235661,0.067126,0.228673,0.105496,0.217915,0.059864,0.260878,0.075175,0.286191,0.099124,0.225509,0.061863,0.22736,0.056875,0.190375,0.05018,0.209457,0.094573,0.2257,0.064021,0.267594,0.064414,0.199924,0.065862,0.236161,0.04995,0.239867,0.051926,0.30583,0.075806,0.207673,0.09282,0.241601,0.072308,0.229743,0.087952,0.22211,0.061449,0.270471,0.068748,0.237428,0.058769,0.247579,0.067508,0.247083,0.082818,0.267693,0.108802,0.252291,0.120307,0.241137,0.071068,0.306415,0.114414,0.266651,0.073615,0.283813,0.063746,0.263132,0.078179,0.273876,0.060534,0.219708,0.072246,0.28878,0.080967,0.219537,0.072112,0.267215,0.081714,0.219011,0.108575,0.229247,0.065214,0.167355,0.079435,0.278326,0.08417,0.254269,0.07263,0.310371,0.114898
"68",2018-04-17,0.249141,0.065147,0.257217,0.07965,0.282039,0.07301,0.227625,0.071292,0.268021,0.089818,0.192322,0.087365,0.233022,0.066986,0.294269,0.089481,0.297653,0.090693,0.184061,0.073901,0.25705,0.05132,0.239235,0.050209,0.23492,0.072792,0.258304,0.064381,0.265035,0.072795,0.258514,0.065374,0.259371,0.092724,0.25801,0.049421,0.275861,0.071444,0.215838,0.07511,0.324646,0.117747,0.244252,0.102019,0.264745,0.070303,0.193534,0.085324,0.25663,0.08975,0.252896,0.067427,0.316132,0.095619,0.235364,0.092626,0.284765,0.048838,0.248683,0.109945,0.253034,0.142935,0.290954,0.069533,0.25668,0.056065,0.272043,0.073922,0.269598,0.062535,0.241915,0.07114,0.252267,0.119249,0.215396,0.083318,0.279527,0.072728,0.192171,0.058846,0.251813,0.067222,0.226858,0.053791,0.326364,0.123474,0.236813,0.054821,0.223843,0.095729
"69",2018-04-29,0.209997,0.052429,0.266299,0.063204,0.236708,0.049618,0.277849,0.075042,0.253667,0.088667,0.188546,0.070262,0.24086,0.061144,0.258929,0.077309,0.263014,0.074058,0.28574,0.079848,0.259133,0.07028,0.202212,0.063752,0.271977,0.093419,0.212726,0.05985,0.214038,0.056392,0.196293,0.042269,0.286446,0.062986,0.210206,0.059116,0.293754,0.075778,0.204082,0.075577,0.244605,0.057172,0.239637,0.10217,0.273926,0.082009,0.210856,0.049998,0.217626,0.05902,0.240359,0.083911,0.272559,0.099539,0.274876,0.138933,0.284653,0.056508,0.25937,0.068705,0.275246,0.126503,0.283618,0.085143,0.21915,0.045033,0.215767,0.063003,0.220096,0.05759,0.209426,0.04114,0.244388,0.087979,0.225301,0.07856,0.290577,0.091238,0.193534,0.103649,0.299901,0.07075,0.188549,0.060394,0.31701,0.074852,0.225372,0.064614,0.220991,0.119619
"70",2018-05-11,0.249428,0.066507,0.210236,0.090719,0.217184,0.054139,0.212115,0.064476,0.247392,0.076139,0.236742,0.109003,0.251665,0.073301,0.325221,0.071523,0.229493,0.056578,0.25987,0.165594,0.257545,0.084994,0.229566,0.058269,0.243597,0.07596,0.290569,0.072249,0.179196,0.039941,0.207915,0.053297,0.235258,0.079222,0.202388,0.049917,0.268507,0.078678,0.201236,0.06453,0.31964,0.114467,0.278632,0.13392,0.264859,0.065843,0.226485,0.050934,0.256192,0.076614,0.248539,0.070191,0.256239,0.127029,0.272512,0.107454,0.213338,0.03513,0.22981,0.055354,0.316964,0.142143,0.270958,0.05286,0.2241,0.058567,0.200875,0.064508,0.210005,0.059377,0.284723,0.058686,0.269584,0.124804,0.194009,0.062855,0.280764,0.127025,0.182164,0.081281,0.201097,0.072103,0.194484,0.058484,0.310487,0.114668,0.250614,0.057335,0.217928,0.10565
"71",2018-05-23,0.266053,0.098754,0.247463,0.07568,0.269198,0.063791,0.237693,0.062718,0.308857,0.104757,0.166449,0.073029,0.250725,0.069469,0.31426,0.114234,0.271794,0.087225,0.266754,0.069343,0.261554,0.067235,0.223855,0.065113,0.278813,0.100303,0.301371,0.113624,0.26208,0.086459,0.258979,0.072972,0.249122,0.08643,0.224781,0.06363,0.251829,0.065564,0.217398,0.154968,0.350064,0.115132,0.271566,0.106712,0.26282,0.064802,0.266833,0.057821,0.244418,0.078384,0.286757,0.084154,0.288439,0.08607,0.266813,0.116649,0.227651,0.05909,0.321262,0.098784,0.355643,0.096005,0.270117,0.056043,0.256784,0.060968,0.26508,0.114121,0.262961,0.077321,0.260205,0.05385,0.252246,0.128972,0.217509,0.085162,0.3445,0.127847,0.163359,0.04186,0.247458,0.065261,0.220354,0.043091,0.265385,0.094427,0.254651,0.06921,0.287799,0.122935
"72",2018-06-04,0.225739,0.064798,0.262929,0.077903,0.24192,0.065849,0.216835,0.058222,0.287402,0.084373,0.255784,0.12917,0.283884,0.062316,0.319517,0.07318,0.263296,0.089593,0.258755,0.097888,0.302386,0.121577,0.218365,0.052658,0.217762,0.089886,0.266732,0.062279,0.250408,0.10153,0.266367,0.069392,0.22345,0.062896,0.242045,0.054569,0.243059,0.066102,0.201903,0.105812,0.294706,0.085341,0.321816,0.117017,0.231381,0.056126,0.236705,0.068486,0.279732,0.095104,0.252615,0.074142,0.26166,0.067526,0.267628,0.161609,0.235226,0.072688,0.249111,0.055219,0.193905,0.157198,0.245463,0.065169,0.273067,0.077137,0.236962,0.062321,0.227599,0.068761,0.205171,0.066827,0.262043,0.129396,0.217238,0.086085,0.285078,0.052663,0.2283,0.110692,0.254807,0.099778,0.155155,0.058088,0.253553,0.102471,0.23691,0.123535,0.263604,0.110922
"73",2018-06-16,0.266467,0.085709,0.278801,0.067484,0.216171,0.066474,0.193902,0.06377,0.241314,0.061427,0.197322,0.108157,0.210053,0.068366,0.323211,0.09736,0.221099,0.098178,0.303717,0.083936,0.250776,0.076455,0.289752,0.074857,0.276335,0.083142,0.237313,0.098695,0.18206,0.070311,0.222873,0.064957,0.254408,0.102983,0.181252,0.052854,0.262977,0.08623,0.226033,0.070968,0.223124,0.056642,0.294132,0.126913,0.303798,0.079929,0.240428,0.091948,0.196438,0.075961,0.266832,0.084506,0.255087,0.078666,0.268087,0.107436,0.217672,0.06218,0.270498,0.059747,0.300655,0.145681,0.231768,0.050329,0.211355,0.046744,0.217473,0.053743,0.238753,0.057089,0.231321,0.046497,0.360542,0.136291,0.229472,0.063091,0.238678,0.086721,0.161,0.057863,0.239358,0.114368,0.164581,0.051873,0.268951,0.09422,0.219391,0.075193,0.245296,0.087755
"74",2018-06-28,0.24961,0.06045,0.279076,0.11079,0.30336,0.102486,0.22237,0.059848,0.223041,0.068241,0.221522,0.089192,0.264415,0.059192,0.34583,0.107643,0.276978,0.053011,0.341313,0.133017,0.269035,0.084418,0.23579,0.083348,0.274072,0.099922,0.311682,0.094332,0.20573,0.106141,0.220953,0.068022,0.214451,0.069414,0.243606,0.067054,0.224566,0.063559,0.204036,0.074161,0.319683,0.077036,0.286805,0.103887,0.282579,0.071946,0.225218,0.070311,0.217589,0.063486,0.192382,0.065529,0.261579,0.093586,0.227955,0.104912,0.278492,0.090316,0.210742,0.058316,0.219281,0.135103,0.216351,0.078863,0.226811,0.053202,0.211667,0.049766,0.240682,0.059568,0.219946,0.044998,0.289949,0.11045,0.262663,0.053496,0.253348,0.057994,0.222281,0.102867,0.179028,0.058568,0.182023,0.042619,0.255465,0.092325,0.277612,0.134617,0.239002,0.083623
"75",2018-07-10,0.294167,0.109153,0.287026,0.073496,0.208025,0.071119,0.260683,0.074706,0.247512,0.071296,0.210701,0.079777,0.256871,0.063448,0.252122,0.089533,0.258843,0.066016,0.341134,0.062881,0.229524,0.056298,0.238901,0.065238,0.221845,0.069896,0.231347,0.066439,0.218389,0.067922,0.221108,0.062816,0.206568,0.060741,0.231224,0.065376,0.202922,0.048366,0.168371,0.06345,0.303578,0.091367,0.324297,0.090073,0.243379,0.075821,0.229855,0.064609,0.229694,0.063971,0.232162,0.068166,0.284095,0.074342,0.288317,0.110745,0.279739,0.066152,0.268416,0.072631,0.315072,0.145723,0.278084,0.077065,0.213589,0.053726,0.186711,0.052925,0.253223,0.065438,0.235265,0.054326,0.291256,0.134025,0.228264,0.048116,0.234398,0.097397,0.208089,0.083571,0.237323,0.07262,0.187212,0.071633,0.278594,0.089272,0.205758,0.049881,0.283054,0.114319
"76",2018-07-22,0.258862,0.0574,0.28406,0.094639,0.256211,0.084704,0.226055,0.051596,0.225664,0.062198,0.184576,0.087558,0.247214,0.082666,0.313566,0.069748,0.218681,0.060684,0.29383,0.067727,0.209577,0.056334,0.262174,0.069406,0.229434,0.073004,0.254633,0.09551,0.264328,0.08973,0.24103,0.074733,0.225571,0.063544,0.206082,0.063993,0.218113,0.052446,0.143204,0.058388,0.263851,0.069038,0.305938,0.069997,0.236652,0.096732,0.239639,0.093765,0.221863,0.060657,0.289431,0.071093,0.29999,0.074592,0.231731,0.090249,0.296346,0.085345,0.233657,0.084726,0.224355,0.126068,0.2936,0.095006,0.209494,0.060279,0.214181,0.080183,0.248654,0.052816,0.248689,0.070148,0.252861,0.115193,0.21204,0.062765,0.19629,0.106684,0.290293,0.118055,0.190859,0.050214,0.214203,0.057043,0.236981,0.060881,0.214933,0.066529,0.262451,0.113085
"77",2018-08-03,0.21022,0.076242,0.227566,0.071608,0.247769,0.078102,0.23155,0.069714,0.227317,0.053403,0.242964,0.092536,0.272815,0.07841,0.325024,0.089591,0.291529,0.143293,0.221276,0.061695,0.297219,0.081522,0.256507,0.080411,0.271145,0.065195,0.342655,0.143441,0.302653,0.119518,0.226064,0.07003,0.245725,0.079736,0.234269,0.047188,0.266954,0.076479,0.291612,0.082376,0.323628,0.086193,0.314452,0.098737,0.241159,0.056856,0.243073,0.073285,0.228156,0.061063,0.262153,0.070967,0.268564,0.087295,0.29239,0.100887,0.237939,0.070987,0.282065,0.072613,0.222387,0.121277,0.245475,0.060749,0.218241,0.065522,0.226798,0.066796,0.257067,0.074648,0.289603,0.081165,0.209797,0.15998,0.264751,0.081055,0.238676,0.071395,0.185318,0.057493,0.229197,0.07798,0.239399,0.066508,0.233436,0.048589,0.217166,0.065114,0.249189,0.100218
"78",2018-08-15,0.268225,0.05933,0.264393,0.100431,0.241549,0.064898,0.246283,0.075365,0.243482,0.082786,0.215966,0.086752,0.240794,0.060531,0.323127,0.079602,0.245199,0.065172,0.289717,0.064401,0.276984,0.075988,0.254867,0.063761,0.278802,0.104602,0.341116,0.138561,0.315692,0.142605,0.209504,0.057581,0.260155,0.081118,0.235227,0.05993,0.287398,0.082225,0.174968,0.118319,0.329019,0.055853,0.373277,0.115857,0.270851,0.068353,0.240344,0.07269,0.226929,0.063122,0.268542,0.058564,0.2756,0.071825,0.23312,0.137046,0.275583,0.071146,0.250999,0.079362,0.254663,0.080671,0.227305,0.063005,0.250592,0.069019,0.21837,0.079905,0.295129,0.079117,0.285978,0.114611,0.274193,0.098195,0.239474,0.055445,0.296779,0.077421,0.290692,0.078089,0.200871,0.044512,0.233183,0.066501,0.264935,0.064682,0.263212,0.060735,0.22912,0.084753
"79",2018-08-27,0.290375,0.065741,0.24303,0.08576,0.292496,0.123204,0.258773,0.060617,0.186572,0.05192,0.204584,0.076804,0.299465,0.073134,0.326078,0.117104,0.231753,0.088773,0.252983,0.079002,0.243528,0.084016,0.224194,0.093213,0.231453,0.078725,0.253398,0.087497,0.337544,0.094302,0.305737,0.063985,0.293897,0.091143,0.269253,0.076227,0.31097,0.097787,0.205923,0.089873,0.302415,0.065416,0.302204,0.092252,0.272314,0.059734,0.205844,0.084426,0.202033,0.060853,0.307576,0.078677,0.227396,0.070276,0.215387,0.079668,0.27436,0.072993,0.244371,0.057376,0.2842,0.140969,0.292096,0.071508,0.199805,0.056505,0.211925,0.076656,0.305221,0.068439,0.342706,0.08508,0.252927,0.087397,0.255529,0.074167,0.210259,0.052821,0.221022,0.08672,0.290311,0.182721,0.211443,0.048501,0.231311,0.089054,0.169174,0.064916,0.223406,0.08718
