"","date","VHVV_ratio_hectareID_27","VHVV_ratio_sd_hectareID_27","VHVV_ratio_hectareID_26","VHVV_ratio_sd_hectareID_26","VHVV_ratio_hectareID_17","VHVV_ratio_sd_hectareID_17","VHVV_ratio_hectareID_24","VHVV_ratio_sd_hectareID_24","VHVV_ratio_hectareID_09","VHVV_ratio_sd_hectareID_09","VHVV_ratio_hectareID_11","VHVV_ratio_sd_hectareID_11","VHVV_ratio_hectareID_31","VHVV_ratio_sd_hectareID_31","VHVV_ratio_hectareID_07","VHVV_ratio_sd_hectareID_07","VHVV_ratio_hectareID_08","VHVV_ratio_sd_hectareID_08","VHVV_ratio_hectareID_12","VHVV_ratio_sd_hectareID_12","VHVV_ratio_hectareID_24","VHVV_ratio_sd_hectareID_24","VHVV_ratio_hectareID_25","VHVV_ratio_sd_hectareID_25","VHVV_ratio_hectareID_28","VHVV_ratio_sd_hectareID_28","VHVV_ratio_hectareID_18","VHVV_ratio_sd_hectareID_18","VHVV_ratio_hectareID_03","VHVV_ratio_sd_hectareID_03","VHVV_ratio_hectareID_30","VHVV_ratio_sd_hectareID_30","VHVV_ratio_hectareID_14","VHVV_ratio_sd_hectareID_14","VHVV_ratio_hectareID_04","VHVV_ratio_sd_hectareID_04","VHVV_ratio_hectareID_06","VHVV_ratio_sd_hectareID_06","VHVV_ratio_hectareID_20","VHVV_ratio_sd_hectareID_20","VHVV_ratio_hectareID_23","VHVV_ratio_sd_hectareID_23","VHVV_ratio_hectareID_05","VHVV_ratio_sd_hectareID_05","VHVV_ratio_hectareID_16","VHVV_ratio_sd_hectareID_16","VHVV_ratio_hectareID_01","VHVV_ratio_sd_hectareID_01","VHVV_ratio_hectareID_21","VHVV_ratio_sd_hectareID_21","VHVV_ratio_hectareID_02","VHVV_ratio_sd_hectareID_02","VHVV_ratio_hectareID_15","VHVV_ratio_sd_hectareID_15","VHVV_ratio_hectareID_13","VHVV_ratio_sd_hectareID_13","VHVV_ratio_hectareID_22","VHVV_ratio_sd_hectareID_22","VHVV_ratio_hectareID_19","VHVV_ratio_sd_hectareID_19","VHVV_ratio_hectareID_10","VHVV_ratio_sd_hectareID_10","VHVV_ratio_hectareID_29","VHVV_ratio_sd_hectareID_29"
"75",2018-07-10,0.207648,0.059674,0.226259,0.07902,0.190283,0.067062,0.184668,0.048643,0.198393,0.065004,0.221717,0.104444,0.213581,0.059139,0.20812,0.082047,0.236084,0.061894,0.194096,0.054858,0.196034,0.063676,0.211785,0.061211,0.165888,0.05738,0.211461,0.080649,0.252899,0.081257,0.193651,0.10467,0.26737,0.076449,0.193523,0.119581,0.202561,0.061724,0.173328,0.049436,0.210042,0.050663,0.282797,0.093521,0.223569,0.070831,0.217862,0.085294,0.196074,0.080573,0.203196,0.073379,0.216325,0.056112,0.251426,0.056385,0.205553,0.048303,0.191054,0.063181,0.229694,0.069581,0.192392,0.060117
"76",2018-07-22,0.234608,0.068121,0.274592,0.109952,0.250978,0.079638,0.173359,0.068029,0.181101,0.047503,0.222199,0.066549,0.248674,0.064292,0.24641,0.069109,0.25828,0.082622,0.232049,0.064864,0.218657,0.065881,0.247003,0.053674,0.20214,0.046138,0.241527,0.064011,0.222939,0.066991,0.194857,0.066155,0.266311,0.074743,0.229471,0.076566,0.224242,0.073669,0.15939,0.054791,0.237488,0.103722,0.283231,0.108384,0.221763,0.066959,0.246302,0.085099,0.225455,0.087217,0.267803,0.089317,0.220916,0.076288,0.203966,0.065927,0.208104,0.09264,0.191978,0.062005,0.227531,0.054988,0.186567,0.055553
"77",2018-08-03,0.199689,0.057153,0.203549,0.085777,0.216034,0.045234,0.197697,0.070679,0.307139,0.078362,0.204065,0.05518,0.168534,0.052342,0.233231,0.056828,0.282244,0.099879,0.196405,0.056721,0.200021,0.067717,0.267347,0.104144,0.223842,0.06217,0.237317,0.084223,0.221294,0.074861,0.205559,0.050101,0.213575,0.055181,0.177183,0.059977,0.20089,0.064425,0.178145,0.070989,0.215212,0.06068,0.286065,0.076035,0.198031,0.069576,0.229405,0.085692,0.202197,0.068911,0.227658,0.084532,0.211733,0.080409,0.20981,0.050185,0.241529,0.058157,0.196241,0.062818,0.26054,0.081535,0.171516,0.043349
"78",2018-08-15,0.260811,0.097006,0.202532,0.064047,0.229834,0.047951,0.186441,0.057299,0.213864,0.058945,0.22363,0.059422,0.259987,0.065656,0.243513,0.074232,0.237016,0.072523,0.177815,0.064694,0.283306,0.081092,0.221616,0.089314,0.186399,0.089192,0.256536,0.075494,0.26296,0.125633,0.184384,0.057481,0.181066,0.055866,0.194938,0.061161,0.198115,0.043853,0.196567,0.073407,0.201488,0.064759,0.267406,0.085545,0.209666,0.074797,0.248686,0.084839,0.251178,0.108609,0.215914,0.1076,0.218467,0.098023,0.258707,0.069552,0.210266,0.039994,0.209562,0.062659,0.239597,0.070455,0.229283,0.067356
"79",2018-08-27,0.204469,0.05015,0.239224,0.069717,0.197914,0.042933,0.200263,0.081793,0.213847,0.066868,0.237055,0.090319,0.223996,0.070664,0.229958,0.071988,0.201089,0.071897,0.219812,0.056879,0.237306,0.093829,0.196285,0.082817,0.213979,0.107347,0.201104,0.069873,0.235844,0.058267,0.180325,0.079038,0.179072,0.032159,0.228095,0.084159,0.217459,0.066972,0.228856,0.07895,0.157442,0.054518,0.237278,0.063746,0.213822,0.075989,0.234928,0.073377,0.163685,0.100925,0.241476,0.077783,0.208373,0.066519,0.238021,0.0621,0.236591,0.063562,0.222045,0.07758,0.240481,0.04517,0.187739,0.083305
"80",2018-09-08,0.216382,0.058918,0.198,0.083174,0.181246,0.04169,0.248194,0.072335,0.174625,0.069584,0.202256,0.084412,0.233849,0.083798,0.263193,0.085431,0.206908,0.100569,0.237308,0.060894,0.220133,0.064875,0.229696,0.061545,0.184111,0.051511,0.232011,0.065843,0.225589,0.070236,0.173166,0.047902,0.244297,0.116563,0.254537,0.084213,0.260429,0.078969,0.184123,0.05467,0.279138,0.089629,0.202332,0.065797,0.216106,0.064718,0.271925,0.077186,0.219862,0.053434,0.231544,0.090148,0.210099,0.105406,0.209908,0.059273,0.233313,0.047815,0.212016,0.068481,0.291745,0.071767,0.187663,0.044181
"81",2018-09-20,0.182187,0.063894,0.247352,0.101183,0.17887,0.050943,0.189343,0.091717,0.197064,0.061052,0.266692,0.116894,0.215723,0.067899,0.248151,0.084573,0.234934,0.075632,0.210157,0.064724,0.249091,0.091202,0.27759,0.09512,0.236857,0.08771,0.230712,0.053569,0.260036,0.064628,0.159148,0.061012,0.221517,0.060085,0.233115,0.07581,0.21179,0.069711,0.27394,0.066497,0.214227,0.076466,0.232235,0.106952,0.280806,0.070487,0.287372,0.093042,0.213153,0.050813,0.215858,0.072105,0.229018,0.061693,0.206926,0.074465,0.209125,0.041078,0.206354,0.073199,0.233291,0.069304,0.217665,0.078687
"82",2018-10-02,0.218795,0.067724,0.209897,0.081156,0.215636,0.063989,0.258733,0.120407,0.173975,0.040803,0.201445,0.054196,0.231025,0.094819,0.281077,0.063605,0.192559,0.061911,0.248328,0.08927,0.194869,0.059048,0.215536,0.102736,0.192377,0.053855,0.182412,0.063962,0.186581,0.07489,0.178611,0.061615,0.209948,0.066651,0.244296,0.066107,0.204548,0.065385,0.151252,0.045782,0.210099,0.09126,0.211292,0.053795,0.207948,0.061232,0.232184,0.088629,0.235761,0.044422,0.270743,0.144329,0.26295,0.10634,0.206038,0.074809,0.288383,0.085077,0.209519,0.048606,0.212206,0.049766,0.203629,0.109041
"83",2018-10-14,0.241621,0.093956,0.212982,0.118959,0.196149,0.063888,0.209184,0.09562,0.205193,0.075986,0.258616,0.070487,0.264538,0.067329,0.247616,0.076921,0.28136,0.078981,0.266821,0.087904,0.261465,0.09593,0.23092,0.06371,0.274244,0.119224,0.167742,0.054063,0.243229,0.089486,0.199878,0.059,0.182167,0.049255,0.239961,0.081103,0.249205,0.067494,0.192349,0.076319,0.25942,0.084408,0.180428,0.060961,0.25157,0.0647,0.250449,0.078091,0.239725,0.054167,0.242064,0.082984,0.266714,0.1075,0.219486,0.05901,0.303959,0.061605,0.192375,0.063312,0.204135,0.082738,0.213923,0.081601
"84",2018-10-26,0.240912,0.053731,0.293444,0.086717,0.237191,0.05796,0.22325,0.077644,0.245437,0.088448,0.250709,0.106312,0.214173,0.061252,0.260235,0.097843,0.290357,0.105572,0.267631,0.070949,0.227884,0.095927,0.2288,0.067487,0.259973,0.082267,0.211528,0.04863,0.243002,0.082872,0.184621,0.056364,0.248723,0.078311,0.26034,0.076456,0.338224,0.116292,0.208324,0.06684,0.272155,0.09207,0.262941,0.063048,0.254897,0.076269,0.297469,0.111194,0.260926,0.062218,0.20532,0.114482,0.290397,0.153556,0.256889,0.065776,0.223801,0.071336,0.23933,0.090663,0.267017,0.114831,0.221311,0.075989
"85",2018-11-07,0.20775,0.071403,0.235457,0.070623,0.223579,0.066502,0.229022,0.117118,0.224342,0.088691,0.315774,0.089082,0.244455,0.086878,0.237242,0.090708,0.232826,0.107557,0.270633,0.084289,0.24074,0.071528,0.22824,0.04822,0.282224,0.087357,0.23284,0.071662,0.263153,0.095698,0.169198,0.060679,0.249608,0.090497,0.204965,0.073544,0.219012,0.046398,0.174986,0.058109,0.257334,0.070568,0.213509,0.069506,0.265097,0.058161,0.275819,0.089741,0.285971,0.044999,0.217798,0.07043,0.260862,0.113957,0.263926,0.105381,0.285712,0.074211,0.219885,0.038562,0.327481,0.082807,0.264763,0.099548
"86",2018-11-19,0.217722,0.064563,0.213584,0.082705,0.239365,0.110968,0.222078,0.066438,0.19149,0.061027,0.27235,0.054245,0.207022,0.062463,0.225711,0.086336,0.227484,0.061625,0.171309,0.038902,0.219955,0.068007,0.229582,0.061194,0.201859,0.068754,0.206542,0.075861,0.219618,0.056154,0.201001,0.049003,0.220836,0.098777,0.241121,0.057856,0.242761,0.051244,0.222052,0.047564,0.207529,0.074501,0.260873,0.110573,0.229126,0.075179,0.275828,0.119856,0.272794,0.060762,0.221112,0.064061,0.236189,0.089666,0.201473,0.04931,0.247802,0.065865,0.267961,0.122994,0.237332,0.052638,0.200215,0.06402
"87",2018-12-01,0.23884,0.069742,0.199692,0.05867,0.231597,0.089026,0.182695,0.07266,0.283236,0.092939,0.269694,0.075232,0.210636,0.054772,0.211857,0.088851,0.231915,0.107325,0.176888,0.05492,0.209959,0.140145,0.23018,0.087232,0.191522,0.059028,0.272503,0.069372,0.26465,0.080751,0.164316,0.045317,0.222874,0.061253,0.261166,0.082884,0.223412,0.057208,0.200447,0.040118,0.256908,0.078047,0.258916,0.062543,0.252145,0.083358,0.21149,0.074185,0.248733,0.042769,0.218766,0.066584,0.271519,0.106688,0.243422,0.06978,0.243613,0.050866,0.204568,0.064512,0.236947,0.06003,0.231124,0.066345
"88",2018-12-13,0.205893,0.059212,0.237026,0.057421,0.200722,0.097568,0.226158,0.094682,0.196737,0.07551,0.202135,0.05401,0.208561,0.093713,0.286402,0.102449,0.202382,0.101209,0.200314,0.063714,0.20493,0.151075,0.204767,0.056081,0.177071,0.059866,0.219745,0.060521,0.24056,0.069393,0.164487,0.060833,0.2582,0.072921,0.225368,0.066652,0.225061,0.056932,0.217072,0.059451,0.228537,0.04747,0.231455,0.055174,0.237288,0.047125,0.210481,0.065251,0.225579,0.054384,0.157428,0.069171,0.307169,0.091422,0.254684,0.077879,0.188713,0.06695,0.202534,0.0599,0.231314,0.119583,0.221901,0.063956
"89",2018-12-25,0.280117,0.097287,0.253027,0.078597,0.2826,0.185704,0.19872,0.042326,0.217802,0.076157,0.219583,0.071371,0.21401,0.06579,0.229672,0.07997,0.213641,0.060074,0.207764,0.060111,0.239452,0.063215,0.248966,0.099871,0.172733,0.055397,0.294461,0.0918,0.274483,0.078659,0.252944,0.081531,0.255725,0.091603,0.208803,0.061905,0.205867,0.063669,0.305928,0.075553,0.160696,0.050308,0.239637,0.098837,0.278028,0.090489,0.222821,0.094913,0.23193,0.087795,0.231987,0.102157,0.242865,0.083953,0.25693,0.069251,0.201871,0.067861,0.216021,0.055874,0.211956,0.051811,0.219403,0.095319
"90",2019-01-06,0.249682,0.057398,0.291282,0.088045,0.239599,0.107705,0.215798,0.095454,0.227594,0.091705,0.155284,0.058055,0.252871,0.05987,0.279062,0.111189,0.182572,0.065144,0.241151,0.067394,0.218737,0.064088,0.251356,0.085438,0.226387,0.060246,0.259595,0.090149,0.262577,0.086912,0.170934,0.072169,0.251795,0.080822,0.252908,0.091664,0.240938,0.070159,0.24434,0.065951,0.191707,0.071891,0.25316,0.088368,0.25072,0.089201,0.243479,0.092864,0.167307,0.064782,0.228804,0.094222,0.193127,0.100584,0.258448,0.054196,0.207993,0.049046,0.22002,0.055639,0.198065,0.048649,0.243522,0.072681
"91",2019-01-18,0.233321,0.07609,0.201796,0.131385,0.192922,0.060282,0.197051,0.073151,0.2674,0.091936,0.243072,0.053366,0.236902,0.075856,0.217261,0.090357,0.212383,0.069143,0.22728,0.075444,0.196364,0.069516,0.25111,0.079482,0.159034,0.049933,0.238758,0.050858,0.219295,0.069406,0.281756,0.097513,0.280092,0.091385,0.18242,0.052365,0.21343,0.070748,0.176491,0.080031,0.241441,0.070427,0.262134,0.081301,0.318856,0.0795,0.197566,0.098863,0.188488,0.050774,0.264741,0.086376,0.251058,0.083436,0.25442,0.064456,0.217242,0.051023,0.20018,0.061024,0.242824,0.08437,0.221506,0.067212
"92",2019-01-30,0.276698,0.108624,0.230704,0.087838,0.237507,0.064464,0.251904,0.087608,0.262992,0.095572,0.262981,0.058357,0.277156,0.088367,0.213877,0.041692,0.195871,0.059958,0.247466,0.063511,0.216371,0.072445,0.215488,0.08374,0.288257,0.074888,0.272862,0.084176,0.283951,0.09844,0.21763,0.068871,0.247005,0.073538,0.266217,0.095665,0.232472,0.074123,0.301286,0.150662,0.233431,0.095461,0.3097,0.087925,0.231331,0.068623,0.237464,0.081743,0.203845,0.060156,0.247511,0.082988,0.26834,0.073183,0.210218,0.073717,0.256538,0.056169,0.227842,0.051148,0.209964,0.077921,0.246495,0.054439
"93",2019-02-11,0.2758,0.087521,0.28445,0.085076,0.296432,0.070009,0.200923,0.133478,0.176594,0.056355,0.264166,0.089186,0.246847,0.065533,0.208702,0.082069,0.213995,0.089259,0.219659,0.0712,0.279892,0.075501,0.282268,0.085989,0.203581,0.055624,0.282604,0.116786,0.25539,0.114553,0.202286,0.052592,0.270095,0.072981,0.231113,0.081035,0.255272,0.095607,0.174517,0.078961,0.223141,0.06985,0.250858,0.067224,0.239229,0.077542,0.204256,0.076995,0.235089,0.09304,0.26468,0.07255,0.268525,0.165605,0.218388,0.042147,0.240184,0.130665,0.198339,0.05691,0.27038,0.048957,0.186514,0.056592
"94",2019-02-23,0.220517,0.122313,0.255355,0.074982,0.23482,0.078462,0.24729,0.113653,0.216695,0.056239,0.2433,0.061468,0.241353,0.057518,0.18896,0.044035,0.20052,0.06267,0.230555,0.067796,0.244567,0.071461,0.214412,0.080014,0.248905,0.065663,0.209226,0.076977,0.251413,0.06661,0.167407,0.04368,0.256144,0.084109,0.191234,0.093205,0.22663,0.058712,0.262188,0.093211,0.25273,0.093574,0.255116,0.080726,0.218338,0.06549,0.213836,0.076324,0.236412,0.070446,0.175259,0.05852,0.267772,0.087339,0.191575,0.065939,0.219194,0.06031,0.203317,0.052231,0.210188,0.054027,0.209763,0.08492
"95",2019-03-07,0.240882,0.087863,0.271935,0.094222,0.221767,0.04708,0.198218,0.063627,0.223808,0.089718,0.259328,0.09016,0.182641,0.051029,0.172964,0.066963,0.193908,0.099767,0.241823,0.075206,0.19456,0.055415,0.219714,0.047978,0.295591,0.071997,0.22345,0.060257,0.229137,0.08147,0.180625,0.042669,0.229094,0.076656,0.15323,0.049572,0.203129,0.065717,0.202402,0.056035,0.216098,0.078286,0.190164,0.052898,0.206431,0.069499,0.25414,0.092133,0.168468,0.073037,0.187716,0.092095,0.218411,0.057925,0.239504,0.090814,0.206267,0.058701,0.202398,0.044802,0.222949,0.048798,0.229427,0.083652
"96",2019-03-19,0.243993,0.145697,0.230949,0.073362,0.238076,0.059292,0.217959,0.061134,0.272129,0.085524,0.185829,0.094677,0.2317,0.062521,0.213932,0.077823,0.223908,0.086434,0.215611,0.060354,0.190323,0.065361,0.206078,0.062463,0.247781,0.068537,0.212564,0.064861,0.208231,0.115931,0.274526,0.060716,0.19828,0.088295,0.247053,0.081305,0.233203,0.068332,0.215887,0.06433,0.21868,0.103615,0.245906,0.077019,0.236025,0.101083,0.252257,0.098711,0.213083,0.065476,0.216287,0.081212,0.213604,0.090936,0.18608,0.048692,0.245635,0.063594,0.214089,0.052359,0.234403,0.066493,0.219385,0.058988
"97",2019-03-31,0.262785,0.066428,0.278523,0.120062,0.209427,0.07925,0.216544,0.068387,0.20019,0.077762,0.211763,0.071607,0.197967,0.052478,0.192427,0.057296,0.255099,0.066406,0.239784,0.070427,0.225801,0.094798,0.229242,0.04926,0.217757,0.048336,0.187413,0.056168,0.228309,0.118024,0.166173,0.060582,0.218024,0.05721,0.248966,0.074403,0.266478,0.075139,0.198535,0.063813,0.243634,0.062685,0.22153,0.07469,0.247699,0.07127,0.233489,0.098855,0.208399,0.064923,0.248355,0.075435,0.225121,0.112904,0.192668,0.062565,0.187967,0.060451,0.237409,0.05457,0.187405,0.048454,0.168266,0.041776
"98",2019-04-12,0.246728,0.078585,0.219775,0.073266,0.237425,0.048057,0.264981,0.08963,0.260878,0.092483,0.227765,0.06777,0.233743,0.062404,0.223049,0.055353,0.197696,0.082319,0.20746,0.041983,0.184642,0.060899,0.21117,0.046219,0.253279,0.072783,0.206261,0.048135,0.187769,0.056367,0.202844,0.045981,0.176516,0.061196,0.22712,0.069382,0.207418,0.069146,0.191157,0.044674,0.19682,0.051121,0.272424,0.16005,0.159731,0.069615,0.22404,0.117682,0.213841,0.07619,0.202325,0.112158,0.211862,0.090376,0.276373,0.05746,0.227824,0.047304,0.158609,0.034054,0.225818,0.065316,0.194725,0.06745
"99",2019-04-24,0.240518,0.105383,0.225123,0.079381,0.186534,0.051885,0.212931,0.097875,0.222547,0.077496,0.223193,0.042602,0.25626,0.051574,0.230391,0.075617,0.19617,0.098103,0.222355,0.059459,0.198977,0.06173,0.204209,0.065044,0.219134,0.0593,0.13793,0.051146,0.272734,0.056741,0.208468,0.068056,0.167764,0.058422,0.211304,0.075748,0.254659,0.070027,0.171083,0.057174,0.206672,0.053148,0.212314,0.0789,0.178568,0.063922,0.194627,0.082123,0.202169,0.04593,0.24955,0.076821,0.255652,0.10939,0.275268,0.098234,0.207495,0.061647,0.212584,0.041178,0.22049,0.080523,0.281471,0.069995
"100",2019-05-06,0.220223,0.117336,0.216101,0.081822,0.178467,0.065182,0.268452,0.079822,0.228337,0.085909,0.237369,0.073835,0.225073,0.05793,0.21803,0.054823,0.196725,0.086691,0.204167,0.05964,0.21794,0.079749,0.207967,0.048802,0.239019,0.06535,0.214991,0.052501,0.266365,0.052539,0.234751,0.063568,0.157394,0.04361,0.236114,0.063718,0.227341,0.074865,0.204015,0.052373,0.207256,0.11915,0.253814,0.06195,0.211816,0.066577,0.27548,0.090489,0.197466,0.059481,0.214818,0.083409,0.248288,0.116084,0.276183,0.056546,0.209822,0.072603,0.221168,0.05659,0.234379,0.064711,0.279662,0.077267
"101",2019-05-18,0.246082,0.112427,0.188779,0.084022,0.16344,0.044346,0.225878,0.07091,0.218061,0.051266,0.182985,0.06789,0.242084,0.061291,0.20381,0.073436,0.188179,0.043613,0.244466,0.049965,0.184963,0.063987,0.183121,0.068968,0.170635,0.044182,0.175233,0.047028,0.244389,0.076961,0.163326,0.054772,0.186215,0.075566,0.251517,0.095476,0.259899,0.073096,0.180224,0.056457,0.231315,0.07767,0.231549,0.082308,0.198822,0.049627,0.231332,0.078717,0.172807,0.067622,0.258437,0.087408,0.262974,0.091319,0.178741,0.056518,0.185472,0.054328,0.170192,0.029654,0.191681,0.043307,0.251783,0.118771
"102",2019-05-30,0.151175,0.062622,0.225405,0.089711,0.162851,0.032791,0.357371,0.115168,0.241307,0.075269,0.271641,0.10627,0.242889,0.060131,0.26636,0.067818,0.205382,0.087852,0.236941,0.060808,0.196116,0.060837,0.228278,0.054319,0.207826,0.081036,0.187102,0.063212,0.24681,0.064423,0.143706,0.048168,0.168993,0.062476,0.202906,0.047087,0.183366,0.061611,0.213993,0.072898,0.240907,0.084926,0.185462,0.099408,0.224224,0.0735,0.227872,0.065488,0.209532,0.047047,0.22382,0.091588,0.208419,0.123101,0.195048,0.058575,0.201342,0.051446,0.195711,0.042195,0.196702,0.055938,0.190489,0.066131
"103",2019-06-11,0.218064,0.08127,0.255072,0.105811,0.202867,0.056454,0.194813,0.05773,0.23338,0.064867,0.208108,0.085953,0.291847,0.070304,0.209903,0.086918,0.226287,0.074918,0.287735,0.07323,0.229457,0.065272,0.232921,0.051387,0.199004,0.051705,0.169127,0.048598,0.229533,0.071182,0.210812,0.050707,0.202227,0.056908,0.243223,0.061645,0.243606,0.078488,0.18692,0.038811,0.184835,0.107402,0.208748,0.060806,0.286998,0.060343,0.270467,0.08078,0.226564,0.051227,0.265957,0.072302,0.199903,0.070163,0.244704,0.064849,0.220245,0.05508,0.265764,0.054534,0.223902,0.05592,0.213644,0.06124
"104",2019-06-23,0.175699,0.068968,0.278037,0.095677,0.198253,0.076422,0.227175,0.078502,0.282419,0.084075,0.193481,0.076343,0.218316,0.069378,0.223452,0.074422,0.228287,0.083327,0.182735,0.051813,0.190667,0.067733,0.20076,0.052318,0.22807,0.080094,0.159096,0.044438,0.294044,0.096334,0.207648,0.058105,0.229655,0.066899,0.190724,0.090892,0.256248,0.064145,0.220788,0.06134,0.196228,0.065637,0.16824,0.048033,0.224125,0.056168,0.275663,0.105459,0.229593,0.05257,0.224706,0.097314,0.261219,0.074078,0.242726,0.081756,0.197058,0.036803,0.239487,0.08541,0.267006,0.074922,0.232956,0.084734
"105",2019-07-05,0.170459,0.076797,0.196314,0.077309,0.199068,0.069385,0.183716,0.084075,0.181082,0.06331,0.198886,0.051419,0.21649,0.049656,0.247524,0.062179,0.234008,0.082835,0.202395,0.074668,0.198334,0.052555,0.217021,0.055335,0.251599,0.06561,0.162356,0.050424,0.206194,0.045665,0.176553,0.065807,0.200526,0.050827,0.274143,0.079011,0.174413,0.05018,0.202078,0.056372,0.205522,0.084831,0.188273,0.068031,0.196445,0.052603,0.269986,0.088664,0.21989,0.075443,0.266485,0.060366,0.204197,0.052796,0.195154,0.050764,0.147294,0.033771,0.173801,0.045852,0.206055,0.059833,0.242278,0.073321
"106",2019-07-17,0.217175,0.084511,0.182035,0.075076,0.215894,0.067376,0.207933,0.071467,0.198435,0.071471,0.188339,0.055182,0.185315,0.042929,0.184813,0.088764,0.186775,0.082427,0.168139,0.046004,0.144159,0.035483,0.216375,0.065849,0.22721,0.067523,0.161209,0.047364,0.212472,0.065757,0.172986,0.068755,0.192188,0.062563,0.243796,0.077356,0.205559,0.062298,0.200945,0.045135,0.189574,0.057749,0.176362,0.068523,0.240665,0.095967,0.204183,0.079515,0.212557,0.048259,0.176742,0.059355,0.141812,0.042278,0.220216,0.053689,0.194581,0.071901,0.201772,0.044999,0.198806,0.048506,0.192426,0.052644
"107",2019-07-29,0.193984,0.077988,0.210547,0.072589,0.216803,0.084096,0.231023,0.12452,0.177536,0.058253,0.20826,0.059216,0.185756,0.045835,0.226694,0.064655,0.235425,0.088552,0.209112,0.065998,0.232477,0.104812,0.204179,0.064468,0.21181,0.089763,0.205774,0.058668,0.237584,0.065093,0.166708,0.067497,0.243437,0.082803,0.204116,0.067894,0.223912,0.049507,0.22379,0.067946,0.21171,0.066415,0.223357,0.055244,0.215945,0.068338,0.276321,0.12998,0.216407,0.074798,0.260971,0.120082,0.279485,0.082001,0.196658,0.05474,0.213678,0.079711,0.21054,0.059599,0.241429,0.066218,0.201945,0.09197
"108",2019-08-10,0.254749,0.075578,0.22002,0.087416,0.196305,0.075197,0.186829,0.065298,0.208159,0.074444,0.245593,0.089623,0.277884,0.07258,0.214089,0.07956,0.266945,0.091762,0.177107,0.041289,0.235297,0.073336,0.216044,0.056117,0.186966,0.054156,0.1899,0.071363,0.239935,0.090839,0.142008,0.078769,0.248987,0.068899,0.150975,0.060907,0.186416,0.064538,0.200954,0.05647,0.192813,0.050388,0.211376,0.074181,0.204415,0.081034,0.302159,0.080109,0.179115,0.039656,0.267131,0.095135,0.252886,0.089056,0.213024,0.070659,0.242982,0.078774,0.223755,0.091561,0.186007,0.050502,0.257075,0.102642
"109",2019-08-22,0.271235,0.094091,0.23202,0.075845,0.223686,0.055731,0.182355,0.065102,0.15496,0.084753,0.247404,0.086687,0.237594,0.07243,0.252469,0.071695,0.263173,0.078723,0.184462,0.066831,0.236753,0.074767,0.21842,0.056626,0.19643,0.055281,0.25728,0.105825,0.206054,0.074003,0.163655,0.066919,0.228765,0.060352,0.202288,0.077282,0.243113,0.086463,0.225796,0.062305,0.206135,0.062267,0.21406,0.065986,0.214098,0.05732,0.306551,0.119504,0.280771,0.071105,0.285804,0.090539,0.235376,0.091195,0.183786,0.092837,0.233245,0.080791,0.223751,0.05122,0.188524,0.07606,0.241267,0.088788
"110",2019-09-03,0.228585,0.06322,0.226185,0.07898,0.210464,0.076185,0.194431,0.084174,0.244936,0.07862,0.210602,0.055845,0.17061,0.06299,0.204406,0.064356,0.213203,0.071159,0.210208,0.073977,0.166279,0.102283,0.225351,0.076134,0.196777,0.044649,0.180644,0.059143,0.207916,0.075719,0.186461,0.065498,0.209346,0.069048,0.239593,0.079328,0.233794,0.082148,0.219128,0.047788,0.161147,0.048655,0.240736,0.077354,0.191166,0.041992,0.227608,0.074763,0.184437,0.072917,0.278102,0.078169,0.25899,0.078789,0.171462,0.044666,0.193488,0.067172,0.155887,0.080036,0.219996,0.08601,0.174612,0.098578
"111",2019-09-15,0.206262,0.064858,0.186932,0.062692,0.256076,0.105152,0.2299,0.066624,0.181316,0.047689,0.204688,0.062787,0.186383,0.04974,0.230797,0.074652,0.217426,0.092796,0.186547,0.048779,0.199013,0.057016,0.207739,0.068226,0.19877,0.07573,0.216886,0.052516,0.26997,0.071837,0.168878,0.053678,0.206114,0.065585,0.221294,0.072184,0.223781,0.075796,0.177317,0.052012,0.19809,0.056813,0.187147,0.095152,0.188079,0.060315,0.228656,0.142841,0.156413,0.036331,0.206401,0.065855,0.200872,0.058703,0.199626,0.053116,0.179009,0.048112,0.188532,0.047229,0.211497,0.052252,0.18511,0.082056
"112",2019-09-27,0.192126,0.086302,0.223885,0.068737,0.256783,0.059439,0.210165,0.066268,0.216628,0.073294,0.195731,0.057843,0.191666,0.070004,0.213884,0.054928,0.166363,0.088731,0.227386,0.048617,0.233532,0.069939,0.215024,0.077974,0.180626,0.043569,0.174694,0.051586,0.251355,0.087789,0.19635,0.068807,0.25492,0.076368,0.184854,0.053478,0.229091,0.060635,0.164595,0.06419,0.186445,0.083749,0.182532,0.055067,0.198712,0.09091,0.233486,0.079161,0.184644,0.066284,0.234641,0.095246,0.263721,0.116862,0.212325,0.069683,0.16639,0.033838,0.208201,0.054781,0.243632,0.065454,0.245302,0.103237
"113",2019-10-09,0.229218,0.061284,0.209879,0.049643,0.209225,0.08211,0.216396,0.065594,0.177924,0.077424,0.182766,0.037984,0.185345,0.052322,0.211927,0.104473,0.186375,0.053384,0.254664,0.068758,0.183424,0.054718,0.196709,0.065046,0.231845,0.056897,0.182282,0.05977,0.217871,0.071462,0.150834,0.057013,0.241097,0.081411,0.200381,0.066683,0.222967,0.048848,0.189238,0.065269,0.263588,0.095237,0.221371,0.063196,0.232294,0.126006,0.224499,0.104241,0.203939,0.052406,0.22,0.05154,0.227801,0.078952,0.178294,0.046135,0.203342,0.056768,0.274999,0.063596,0.258144,0.075605,0.227918,0.079288
